user_id,risk_score,total_payments,taux_echec,has_stolen_card,has_fraud_reason,nb_plaintes,nb_self_complaints,prefix_flag,is_inactive,is_banned
383,19,7.0,0.2857142857142857,False,False,1.0,0.0,unknown,True,False
161,19,2.0,0.5,False,False,1.0,0.0,ok,False,False
586,19,14.0,0.5,False,False,1.0,0.0,ok,False,False
148,19,19.0,0.3157894736842105,False,False,0.0,0.0,ok,False,False
259,19,7.0,0.14285714285714285,False,False,1.0,0.0,mismatch,True,False
1678,19,7.0,0.42857142857142855,False,False,0.0,0.0,unknown,True,False
575,19,10.0,0.3,False,False,1.0,0.0,country_not_mapped,True,False
1040,19,8.0,0.25,False,False,0.0,0.0,mismatch,True,False
1809,19,5.0,0.4,False,False,1.0,0.0,unknown,False,False
858,19,7.0,0.42857142857142855,False,False,0.0,0.0,unknown,True,False
1503,19,4.0,0.5,False,False,1.0,0.0,ok,False,False
1439,19,10.0,0.5,False,False,1.0,0.0,ok,False,False
460,19,2.0,0.5,False,False,1.0,0.0,ok,False,False
681,19,2.0,0.5,False,False,1.0,0.0,ok,False,False
1817,19,2.0,0.5,False,False,1.0,0.0,ok,False,False
129,19,6.0,0.5,False,False,1.0,0.0,ok,False,False
1716,18,4.0,0.5,False,False,0.0,0.0,unknown,False,False
469,18,6.0,0.3333333333333333,False,False,1.0,1.0,ok,False,False
886,18,2.0,0.5,False,False,0.0,0.0,unknown,False,False
64,18,3.0,0.3333333333333333,False,False,0.0,0.0,mismatch,False,False
1248,18,8.0,0.125,False,False,2.0,1.0,ok,True,False
1120,18,12.0,0.25,False,False,1.0,0.0,unknown,True,False
323,18,12.0,0.16666666666666666,False,False,4.0,0.0,unknown,False,False
173,18,4.0,0.5,False,False,0.0,0.0,ok,True,False
711,18,2.0,0.5,False,False,0.0,0.0,ok,True,False
531,18,15.0,0.06666666666666667,False,False,0.0,0.0,country_not_mapped,True,False
678,18,27.0,0.2222222222222222,False,False,1.0,1.0,ok,True,False
231,18,18.0,0.2777777777777778,False,False,1.0,0.0,unknown,True,False
1631,18,11.0,0.2727272727272727,False,False,1.0,0.0,unknown,True,False
939,18,15.0,0.3333333333333333,False,False,0.0,0.0,mismatch,False,False
1063,18,4.0,0.5,False,False,0.0,0.0,unknown,False,False
1662,18,5.0,0.6,False,False,0.0,0.0,ok,False,False
322,18,8.0,0.5,False,False,0.0,0.0,ok,True,False
1644,18,3.0,0.0,False,False,2.0,0.0,mismatch,True,False
177,18,11.0,0.2727272727272727,False,False,1.0,0.0,unknown,True,False
1085,18,9.0,0.3333333333333333,False,False,0.0,0.0,mismatch,False,False
62,18,11.0,0.36363636363636365,False,False,1.0,0.0,ok,True,False
327,18,12.0,0.3333333333333333,False,False,0.0,0.0,mismatch,False,False
1976,18,2.0,0.5,False,False,0.0,0.0,ok,True,False
715,18,4.0,0.25,False,False,1.0,0.0,unknown,True,False
580,18,8.0,0.5,False,False,0.0,0.0,unknown,False,False
13,18,12.0,0.25,False,False,1.0,0.0,unknown,True,False
77,18,6.0,0.5,False,False,0.0,0.0,country_not_mapped,False,False
1944,18,8.0,0.375,False,False,1.0,0.0,ok,True,False
1408,17,12.0,0.3333333333333333,False,False,1.0,0.0,ok,True,False
977,17,9.0,0.2222222222222222,False,False,1.0,0.0,unknown,True,False
771,17,12.0,0.3333333333333333,False,False,1.0,0.0,ok,True,False
1759,17,7.0,0.42857142857142855,False,False,1.0,0.0,ok,False,False
1553,17,12.0,0.3333333333333333,False,False,1.0,0.0,ok,True,False
864,17,3.0,0.3333333333333333,False,False,1.0,0.0,unknown,False,False
1351,17,3.0,0.3333333333333333,False,False,2.0,0.0,ok,False,False
1054,17,13.0,0.07692307692307693,False,False,1.0,0.0,mismatch,True,False
1538,17,18.0,0.2222222222222222,False,False,1.0,0.0,country_not_mapped,True,False
1424,17,6.0,0.0,False,False,2.0,0.0,ok,False,False
499,17,9.0,0.3333333333333333,False,False,1.0,0.0,unknown,False,False
751,17,1.0,0.0,False,False,2.0,0.0,ok,False,False
982,17,6.0,0.3333333333333333,False,False,1.0,0.0,ok,True,False
1329,17,5.0,0.2,False,False,0.0,0.0,mismatch,True,False
1045,17,10.0,0.1,False,False,2.0,1.0,ok,True,False
1256,17,15.0,0.3333333333333333,False,False,1.0,0.0,ok,True,False
1882,17,16.0,0.1875,False,False,0.0,0.0,mismatch,True,False
1604,17,3.0,0.3333333333333333,False,False,1.0,0.0,unknown,False,False
1118,17,5.0,0.2,False,False,0.0,0.0,mismatch,True,False
775,17,3.0,0.3333333333333333,False,False,1.0,0.0,unknown,False,False
1131,17,12.0,0.3333333333333333,False,False,1.0,0.0,ok,True,False
631,17,9.0,0.4444444444444444,False,False,1.0,0.0,ok,False,False
271,17,7.0,0.42857142857142855,False,False,1.0,0.0,ok,False,False
1361,17,11.0,0.45454545454545453,False,False,0.0,0.0,ok,True,False
1555,17,6.0,0.3333333333333333,False,False,1.0,0.0,ok,True,False
1353,17,8.0,0.125,False,False,0.0,0.0,ok,True,False
1410,17,7.0,0.2857142857142857,False,False,0.0,0.0,mismatch,False,False
455,17,9.0,0.2222222222222222,False,False,2.0,0.0,ok,True,False
633,16,13.0,0.3076923076923077,False,False,1.0,0.0,ok,True,False
1616,16,6.0,0.16666666666666666,False,False,0.0,0.0,mismatch,True,False
1143,16,15.0,0.4,False,False,1.0,0.0,ok,False,False
1989,16,10.0,0.3,False,False,1.0,0.0,ok,True,False
371,16,14.0,0.21428571428571427,False,False,2.0,0.0,unknown,False,False
1599,16,3.0,0.3333333333333333,False,False,0.0,0.0,unknown,True,False
302,16,10.0,0.3,False,False,1.0,0.0,ok,True,False
1470,16,5.0,0.2,False,False,1.0,0.0,unknown,True,False
1823,16,10.0,0.3,False,False,2.0,0.0,ok,False,False
578,16,7.0,0.2857142857142857,False,False,1.0,0.0,ok,True,False
1506,16,9.0,0.1111111111111111,False,False,2.0,0.0,unknown,True,False
1984,16,13.0,0.38461538461538464,False,False,1.0,0.0,ok,False,False
1297,16,15.0,0.26666666666666666,False,False,0.0,0.0,mismatch,False,False
55,16,12.0,0.4166666666666667,False,False,1.0,0.0,ok,False,False
1622,16,6.0,0.3333333333333333,False,False,0.0,0.0,unknown,True,False
562,16,11.0,0.18181818181818182,False,False,0.0,0.0,mismatch,True,False
1906,16,26.0,0.19230769230769232,False,False,1.0,0.0,unknown,True,False
796,16,10.0,0.2,False,False,1.0,0.0,country_not_mapped,True,False
174,16,25.0,0.2,False,False,1.0,0.0,unknown,True,False
1056,15,4.0,0.5,False,False,0.0,0.0,ok,False,False
1079,15,2.0,0.5,False,False,0.0,0.0,ok,False,False
1595,15,5.0,0.4,False,False,0.0,0.0,ok,True,False
286,15,24.0,0.16666666666666666,False,False,2.0,0.0,ok,True,False
434,15,1.0,0.0,False,False,1.0,0.0,mismatch,True,False
849,15,17.0,0.4117647058823529,False,False,0.0,0.0,ok,True,False
249,15,19.0,0.3684210526315789,False,False,1.0,0.0,ok,False,False
1159,15,4.0,0.25,False,False,1.0,0.0,unknown,False,False
1557,15,5.0,0.4,False,False,0.0,0.0,country_not_mapped,False,False
1779,15,12.0,0.25,False,False,1.0,0.0,ok,True,False
800,15,8.0,0.25,False,False,2.0,0.0,ok,False,False
1270,15,4.0,0.25,False,False,2.0,0.0,ok,False,False
1620,15,4.0,0.0,False,False,2.0,0.0,mismatch,False,False
1283,15,4.0,0.5,False,False,0.0,0.0,ok,False,False
1377,15,12.0,0.16666666666666666,False,False,2.0,0.0,ok,True,False
1000,15,7.0,0.2857142857142857,False,False,0.0,0.0,unknown,True,False
962,15,2.0,0.5,False,False,0.0,0.0,ok,False,False
819,15,2.0,0.0,False,False,2.0,0.0,mismatch,False,False
1665,15,5.0,0.4,False,False,0.0,0.0,ok,True,False
339,15,2.0,0.5,False,False,0.0,0.0,ok,False,False
1174,15,15.0,0.26666666666666666,False,False,1.0,0.0,unknown,False,False
1183,15,1.0,0.0,False,False,1.0,0.0,mismatch,True,False
506,15,13.0,0.38461538461538464,False,False,0.0,0.0,ok,True,False
1907,15,3.0,0.0,False,False,1.0,0.0,mismatch,True,False
718,15,7.0,0.2857142857142857,False,False,0.0,0.0,unknown,True,False
874,15,6.0,0.5,False,False,0.0,0.0,ok,False,False
894,15,11.0,0.2727272727272727,False,False,1.0,0.0,ok,True,False
448,15,19.0,0.15789473684210525,False,False,2.0,0.0,country_not_mapped,False,False
1314,15,8.0,0.25,False,False,1.0,0.0,ok,True,False
1012,15,4.0,0.25,False,False,2.0,0.0,ok,False,False
755,14,4.0,0.25,False,False,0.0,0.0,unknown,True,False
822,14,8.0,0.25,False,False,0.0,0.0,country_not_mapped,True,False
368,14,4.0,0.25,False,False,0.0,0.0,unknown,True,False
1203,14,28.0,0.14285714285714285,False,False,1.0,0.0,unknown,True,False
200,14,3.0,0.3333333333333333,False,False,1.0,0.0,ok,False,False
1288,14,6.0,0.3333333333333333,False,False,1.0,0.0,ok,False,False
1957,14,16.0,0.125,False,False,1.0,0.0,unknown,True,False
1226,14,4.0,0.25,False,False,0.0,0.0,unknown,True,False
186,14,14.0,0.14285714285714285,False,False,1.0,0.0,unknown,True,False
866,14,27.0,0.25925925925925924,False,False,0.0,0.0,unknown,True,False
193,14,13.0,0.23076923076923078,False,False,1.0,0.0,unknown,False,False
1962,14,17.0,0.35294117647058826,False,False,0.0,0.0,ok,True,False
122,14,6.0,0.3333333333333333,False,False,1.0,0.0,ok,False,False
557,14,8.0,0.375,False,False,0.0,0.0,unknown,False,False
306,14,7.0,0.14285714285714285,False,False,0.0,0.0,ok,False,False
666,14,3.0,0.3333333333333333,False,False,1.0,0.0,ok,False,False
527,14,14.0,0.14285714285714285,False,False,2.0,0.0,ok,True,False
1399,14,12.0,0.3333333333333333,False,False,1.0,0.0,ok,False,False
569,14,8.0,0.125,False,False,3.0,0.0,ok,False,False
74,14,9.0,0.1111111111111111,False,False,0.0,0.0,mismatch,True,False
1228,14,12.0,0.3333333333333333,False,False,1.0,0.0,ok,False,False
1660,14,8.0,0.375,False,False,0.0,0.0,unknown,False,False
949,14,14.0,0.35714285714285715,False,False,0.0,0.0,ok,True,False
113,14,16.0,0.25,False,False,0.0,0.0,unknown,True,False
622,14,15.0,0.26666666666666666,False,False,0.0,0.0,unknown,True,False
880,14,4.0,0.25,False,False,0.0,0.0,unknown,True,False
906,13,9.0,0.1111111111111111,False,False,1.0,0.0,unknown,True,False
1789,13,3.0,0.3333333333333333,False,False,0.0,0.0,ok,True,False
17,13,3.0,0.3333333333333333,False,False,0.0,0.0,unknown,False,False
728,13,4.0,0.0,False,False,2.0,0.0,unknown,True,False
1092,13,16.0,0.1875,False,False,1.0,0.0,ok,True,False
1594,13,5.0,0.2,False,False,1.0,0.0,unknown,False,False
699,13,11.0,0.18181818181818182,False,False,1.0,1.0,ok,False,False
1403,13,5.0,0.2,False,False,1.0,0.0,ok,True,False
654,13,3.0,0.3333333333333333,False,False,0.0,0.0,unknown,False,False
1210,13,2.0,0.0,False,False,2.0,0.0,unknown,True,False
953,13,2.0,0.0,False,False,0.0,0.0,unknown,False,False
1019,13,3.0,0.3333333333333333,False,False,0.0,0.0,ok,True,False
1761,13,3.0,0.0,False,False,2.0,0.0,country_not_mapped,True,False
1167,13,4.0,0.0,False,False,0.0,0.0,unknown,False,False
1089,13,3.0,0.3333333333333333,False,False,0.0,0.0,ok,True,False
1287,13,5.0,0.2,False,False,1.0,0.0,ok,True,False
1181,13,3.0,0.3333333333333333,False,False,0.0,0.0,ok,True,False
483,13,3.0,0.3333333333333333,False,False,0.0,0.0,country_not_mapped,False,False
592,13,3.0,0.3333333333333333,False,False,0.0,0.0,ok,True,False
850,13,3.0,0.3333333333333333,False,False,0.0,0.0,unknown,False,False
190,13,16.0,0.3125,False,False,1.0,0.0,ok,False,False
606,13,18.0,0.1111111111111111,False,False,2.0,0.0,ok,True,False
1293,13,3.0,0.3333333333333333,False,False,0.0,0.0,country_not_mapped,False,False
14,13,5.0,0.2,False,False,1.0,0.0,ok,True,False
1958,13,3.0,0.3333333333333333,False,False,0.0,0.0,ok,True,False
1743,13,11.0,0.0,False,False,0.0,0.0,unknown,False,False
1539,13,1.0,0.0,False,False,3.0,0.0,ok,True,False
1347,13,14.0,0.42857142857142855,False,False,0.0,0.0,ok,False,False
1871,12,8.0,0.25,False,False,1.0,0.0,ok,False,False
1142,12,14.0,0.2857142857142857,False,False,0.0,0.0,ok,True,False
669,12,5.0,0.2,False,False,0.0,0.0,unknown,True,False
238,12,7.0,0.2857142857142857,False,False,0.0,0.0,ok,True,False
754,12,7.0,0.2857142857142857,False,False,0.0,0.0,unknown,False,False
471,12,20.0,0.4,False,False,0.0,0.0,ok,False,False
964,12,23.0,0.30434782608695654,False,False,0.0,0.0,ok,True,False
47,12,10.0,0.3,False,False,0.0,0.0,ok,True,False
1654,12,16.0,0.3125,False,False,0.0,0.0,ok,True,False
1097,12,4.0,0.25,False,False,1.0,0.0,ok,False,False
65,12,14.0,0.2857142857142857,False,False,0.0,0.0,unknown,False,False
1803,12,17.0,0.4117647058823529,False,False,0.0,0.0,ok,False,False
216,12,17.0,0.17647058823529413,False,False,1.0,0.0,country_not_mapped,False,False
1224,12,7.0,0.2857142857142857,False,False,0.0,0.0,ok,True,False
19,12,6.0,0.0,False,False,1.0,0.0,mismatch,False,False
1341,12,5.0,0.2,False,False,0.0,0.0,country_not_mapped,True,False
1047,12,6.0,0.16666666666666666,False,False,1.0,0.0,ok,True,False
1479,12,14.0,0.2857142857142857,False,False,0.0,0.0,ok,True,False
830,12,4.0,0.25,False,False,1.0,0.0,ok,False,False
97,12,15.0,0.2,False,False,0.0,0.0,unknown,True,False
1856,12,5.0,0.2,False,False,0.0,0.0,country_not_mapped,True,False
1336,12,17.0,0.4117647058823529,False,False,0.0,0.0,ok,False,False
1397,12,6.0,0.16666666666666666,False,False,1.0,0.0,ok,True,False
268,12,7.0,0.2857142857142857,False,False,0.0,0.0,ok,True,False
465,12,12.0,0.16666666666666666,False,False,1.0,0.0,unknown,False,False
100,12,17.0,0.29411764705882354,False,False,0.0,0.0,ok,True,False
908,11,15.0,0.26666666666666666,False,False,0.0,0.0,ok,True,False
1990,11,4.0,0.0,False,False,0.0,0.0,mismatch,True,False
188,11,1.0,0.0,False,False,0.0,0.0,mismatch,True,False
1303,11,7.0,0.14285714285714285,False,False,1.0,0.0,ok,True,False
1672,11,22.0,0.045454545454545456,False,False,1.0,0.0,unknown,True,False
1360,11,12.0,0.25,False,False,0.0,0.0,ok,True,False
991,11,12.0,0.25,False,False,0.0,0.0,unknown,False,False
1972,11,12.0,0.25,False,False,0.0,0.0,ok,True,False
956,11,7.0,0.14285714285714285,False,False,1.0,0.0,unknown,False,False
395,11,11.0,0.36363636363636365,False,False,0.0,0.0,ok,False,False
1720,11,1.0,0.0,False,False,2.0,1.0,ok,False,False
576,11,8.0,0.375,False,False,0.0,0.0,ok,False,False
1102,11,17.0,0.35294117647058826,False,False,0.0,0.0,ok,False,False
840,11,22.0,0.13636363636363635,False,False,2.0,0.0,ok,False,False
628,11,4.0,0.25,False,False,0.0,0.0,ok,True,False
1330,11,18.0,0.16666666666666666,False,False,0.0,0.0,unknown,True,False
1428,11,8.0,0.125,False,False,2.0,0.0,ok,False,False
99,11,4.0,0.25,False,False,0.0,0.0,country_not_mapped,False,False
40,11,2.0,0.0,False,False,0.0,0.0,mismatch,True,False
675,11,3.0,0.0,False,False,0.0,0.0,mismatch,True,False
671,11,4.0,0.25,False,False,0.0,0.0,ok,True,False
1625,11,15.0,0.13333333333333333,False,False,1.0,0.0,unknown,False,False
1431,11,15.0,0.26666666666666666,False,False,0.0,0.0,ok,True,False
405,11,11.0,0.2727272727272727,False,False,0.0,0.0,unknown,False,False
442,11,8.0,0.375,False,False,0.0,0.0,ok,False,False
1618,11,2.0,0.0,False,False,0.0,0.0,mismatch,True,False
1218,11,4.0,0.25,False,False,0.0,0.0,ok,True,False
1489,11,8.0,0.375,False,False,0.0,0.0,ok,False,False
69,10,9.0,0.3333333333333333,False,False,0.0,0.0,ok,False,False
804,10,10.0,0.1,False,False,1.0,0.0,unknown,False,False
704,10,29.0,0.3448275862068966,False,False,0.0,0.0,ok,False,False
1164,10,15.0,0.13333333333333333,False,False,0.0,0.0,unknown,True,False
1855,10,15.0,0.3333333333333333,False,False,0.0,0.0,ok,False,False
1457,10,1.0,0.0,False,False,2.0,0.0,ok,True,False
1772,10,9.0,0.3333333333333333,False,False,0.0,0.0,ok,False,False
1266,10,6.0,0.3333333333333333,False,False,0.0,0.0,ok,False,False
171,10,9.0,0.3333333333333333,False,False,0.0,0.0,ok,False,False
936,10,18.0,0.2222222222222222,False,False,0.0,0.0,ok,True,False
414,10,6.0,0.3333333333333333,False,False,0.0,0.0,ok,False,False
478,10,13.0,0.23076923076923078,False,False,0.0,0.0,unknown,False,False
656,10,3.0,0.3333333333333333,False,False,0.0,0.0,ok,False,False
159,10,2.0,0.0,False,False,2.0,0.0,ok,True,False
630,10,4.0,0.0,False,False,2.0,0.0,ok,True,False
692,10,9.0,0.2222222222222222,False,False,0.0,0.0,ok,True,False
1819,10,2.0,0.0,False,False,1.0,0.0,unknown,True,False
1488,10,5.0,0.0,False,False,1.0,0.0,unknown,True,False
67,10,1.0,0.0,False,False,2.0,0.0,unknown,False,False
958,10,2.0,0.0,False,False,1.0,0.0,unknown,True,False
1912,10,18.0,0.2222222222222222,False,False,0.0,0.0,ok,True,False
1406,10,3.0,0.3333333333333333,False,False,0.0,0.0,ok,False,False
695,10,21.0,0.19047619047619047,False,False,1.0,0.0,ok,False,False
1255,10,4.0,0.0,False,False,1.0,0.0,country_not_mapped,True,False
999,10,18.0,0.3333333333333333,False,False,0.0,0.0,ok,False,False
79,9,10.0,0.3,False,False,0.0,0.0,ok,False,False
1657,9,5.0,0.2,False,False,0.0,0.0,ok,True,False
554,9,12.0,0.16666666666666666,False,False,1.0,0.0,ok,False,False
1053,9,5.0,0.2,False,False,0.0,0.0,unknown,False,False
166,9,7.0,0.2857142857142857,False,False,0.0,0.0,ok,False,False
1719,9,21.0,0.19047619047619047,False,False,0.0,0.0,unknown,False,False
1589,9,15.0,0.2,False,False,0.0,0.0,ok,True,False
1038,9,13.0,0.3076923076923077,False,False,0.0,0.0,ok,False,False
571,9,5.0,0.2,False,False,0.0,0.0,unknown,False,False
84,9,6.0,0.16666666666666666,False,False,1.0,0.0,ok,False,False
372,9,16.0,0.3125,False,False,0.0,0.0,ok,False,False
1584,9,16.0,0.0625,False,False,1.0,0.0,unknown,False,False
1212,9,13.0,0.3076923076923077,False,False,0.0,0.0,ok,False,False
1338,9,10.0,0.2,False,False,0.0,0.0,ok,True,False
1144,9,6.0,0.16666666666666666,False,False,1.0,0.0,ok,False,False
1171,9,19.0,0.3157894736842105,False,False,0.0,0.0,ok,False,False
742,9,10.0,0.2,False,False,0.0,0.0,unknown,False,False
1951,9,11.0,0.18181818181818182,False,False,1.0,0.0,ok,False,False
80,9,29.0,0.20689655172413793,False,False,0.0,0.0,ok,True,False
1173,9,14.0,0.21428571428571427,False,False,0.0,0.0,unknown,False,False
1029,8,17.0,0.17647058823529413,False,False,0.0,0.0,unknown,False,False
1041,8,6.0,0.0,False,False,1.0,1.0,ok,False,False
984,8,4.0,0.25,False,False,0.0,0.0,ok,False,False
406,8,1.0,0.0,False,False,0.0,0.0,mismatch,False,False
1495,8,15.0,0.06666666666666667,False,False,0.0,0.0,unknown,True,False
1632,8,13.0,0.15384615384615385,False,False,0.0,0.0,ok,True,False
768,8,6.0,0.16666666666666666,False,False,0.0,0.0,unknown,False,False
1497,8,4.0,0.25,False,False,0.0,0.0,ok,False,False
458,8,20.0,0.25,False,False,0.0,0.0,ok,False,False
1795,8,11.0,0.18181818181818182,False,False,0.0,0.0,unknown,False,False
1387,8,13.0,0.15384615384615385,False,False,0.0,0.0,ok,True,False
922,8,2.0,0.0,False,False,0.0,0.0,mismatch,False,False
679,8,8.0,0.25,False,False,0.0,0.0,ok,False,False
1967,8,12.0,0.25,False,False,0.0,0.0,ok,False,False
1568,8,14.0,0.14285714285714285,False,False,1.0,0.0,ok,False,False
884,8,22.0,0.2727272727272727,False,False,0.0,0.0,ok,False,False
128,8,2.0,0.0,False,False,0.0,0.0,mismatch,False,False
1071,8,2.0,0.0,False,False,0.0,0.0,mismatch,False,False
1334,8,2.0,0.0,False,False,0.0,0.0,mismatch,False,False
251,8,12.0,0.16666666666666666,False,False,0.0,0.0,ok,True,False
325,8,15.0,0.26666666666666666,False,False,0.0,0.0,ok,False,False
1376,8,11.0,0.18181818181818182,False,False,0.0,0.0,ok,True,False
1752,8,4.0,0.25,False,False,0.0,0.0,ok,False,False
214,7,3.0,0.0,False,False,1.0,0.0,ok,True,False
1605,7,2.0,0.0,False,False,1.0,0.0,ok,True,False
1546,7,7.0,0.14285714285714285,False,False,0.0,0.0,ok,True,False
945,7,9.0,0.2222222222222222,False,False,0.0,0.0,ok,False,False
85,7,11.0,0.09090909090909091,False,False,1.0,0.0,ok,False,False
882,7,8.0,0.0,False,False,1.0,0.0,ok,True,False
1510,7,9.0,0.2222222222222222,False,False,0.0,0.0,ok,False,False
495,7,5.0,0.0,False,False,1.0,0.0,ok,True,False
1507,7,8.0,0.125,False,False,0.0,0.0,unknown,False,False
1949,7,3.0,0.0,False,False,1.0,0.0,unknown,False,False
1760,7,13.0,0.23076923076923078,False,False,0.0,0.0,ok,False,False
167,7,14.0,0.14285714285714285,False,False,0.0,0.0,unknown,False,False
1059,7,8.0,0.125,False,False,0.0,0.0,unknown,False,False
1918,7,7.0,0.14285714285714285,False,False,0.0,0.0,unknown,False,False
891,7,3.0,0.0,False,False,1.0,0.0,ok,True,False
595,7,14.0,0.14285714285714285,False,False,0.0,0.0,ok,True,False
326,7,8.0,0.125,False,False,0.0,0.0,ok,True,False
345,7,1.0,0.0,False,False,1.0,0.0,country_not_mapped,False,False
1848,6,1.0,0.0,False,False,0.0,0.0,unknown,True,False
1452,6,14.0,0.21428571428571427,False,False,0.0,0.0,ok,False,False
1145,6,5.0,0.2,False,False,0.0,0.0,ok,False,False
1908,6,12.0,0.08333333333333333,False,False,1.0,0.0,ok,False,False
1737,6,11.0,0.09090909090909091,False,False,0.0,0.0,ok,True,False
46,6,2.0,0.0,False,False,0.0,0.0,unknown,True,False
1520,6,2.0,0.0,False,False,0.0,0.0,unknown,True,False
741,6,9.0,0.1111111111111111,False,False,0.0,0.0,country_not_mapped,False,False
753,6,6.0,0.0,False,False,0.0,0.0,unknown,True,False
808,6,14.0,0.21428571428571427,False,False,0.0,0.0,ok,False,False
38,6,7.0,0.0,False,False,0.0,0.0,unknown,True,False
1766,6,16.0,0.1875,False,False,0.0,0.0,ok,False,False
1572,6,5.0,0.2,False,False,0.0,0.0,ok,False,False
1698,6,2.0,0.0,False,False,0.0,0.0,unknown,True,False
1651,6,14.0,0.07142857142857142,False,False,1.0,0.0,ok,False,False
613,6,3.0,0.0,False,False,0.0,0.0,unknown,True,False
525,6,1.0,0.0,False,False,0.0,0.0,unknown,True,False
197,6,1.0,0.0,False,False,0.0,0.0,unknown,True,False
18,6,10.0,0.2,False,False,0.0,0.0,ok,False,False
1432,6,10.0,0.1,False,False,0.0,0.0,ok,True,False
440,5,13.0,0.15384615384615385,False,False,0.0,0.0,ok,False,False
869,5,17.0,0.17647058823529413,False,False,0.0,0.0,ok,False,False
416,5,11.0,0.18181818181818182,False,False,0.0,0.0,ok,False,False
814,5,11.0,0.18181818181818182,False,False,0.0,0.0,ok,False,False
1081,5,18.0,0.16666666666666666,False,False,0.0,0.0,ok,False,False
1052,5,6.0,0.16666666666666666,False,False,0.0,0.0,ok,False,False
641,5,12.0,0.08333333333333333,False,False,0.0,0.0,ok,True,False
832,5,12.0,0.08333333333333333,False,False,0.0,0.0,ok,True,False
433,5,6.0,0.16666666666666666,False,False,0.0,0.0,ok,False,False
672,4,3.0,0.0,False,False,1.0,0.0,ok,False,False
1414,4,3.0,0.0,False,False,1.0,0.0,ok,False,False
170,4,2.0,0.0,False,False,1.0,0.0,ok,False,False
1758,4,1.0,0.0,False,False,1.0,0.0,ok,False,False
839,4,2.0,0.0,False,False,1.0,0.0,ok,False,False
151,4,6.0,0.0,False,False,1.0,0.0,ok,False,False
1267,4,18.0,0.0,False,False,1.0,0.0,ok,False,False
591,4,2.0,0.0,False,False,1.0,0.0,ok,False,False
213,4,7.0,0.14285714285714285,False,False,0.0,0.0,ok,False,False
199,4,1.0,0.0,False,False,1.0,0.0,ok,False,False
1006,4,1.0,0.0,False,False,1.0,0.0,ok,False,False
943,4,5.0,0.0,False,False,1.0,0.0,ok,False,False
505,4,1.0,0.0,False,False,1.0,0.0,ok,False,False
885,4,2.0,0.0,False,False,1.0,0.0,ok,False,False
432,4,3.0,0.0,False,False,1.0,0.0,ok,False,False
1349,4,9.0,0.0,False,False,1.0,0.0,ok,False,False
564,4,3.0,0.0,False,False,1.0,0.0,ok,False,False
1778,4,1.0,0.0,False,False,1.0,0.0,ok,False,False
277,4,4.0,0.0,False,False,1.0,0.0,ok,False,False
126,4,12.0,0.0,False,False,1.0,0.0,ok,False,False
287,4,2.0,0.0,False,False,1.0,0.0,ok,False,False
1379,4,5.0,0.0,False,False,1.0,0.0,ok,False,False
1940,4,15.0,0.13333333333333333,False,False,0.0,0.0,ok,False,False
1344,4,7.0,0.14285714285714285,False,False,0.0,0.0,ok,False,False
374,4,1.0,0.0,False,False,1.0,0.0,ok,False,False
1804,4,4.0,0.0,False,False,1.0,0.0,ok,False,False
1566,3,2.0,0.0,False,False,0.0,0.0,ok,True,False
390,3,5.0,0.0,False,False,0.0,0.0,ok,True,False
513,3,4.0,0.0,False,False,0.0,0.0,unknown,False,False
1289,3,9.0,0.1111111111111111,False,False,0.0,0.0,ok,False,False
1315,3,11.0,0.0,False,False,0.0,0.0,ok,True,False
781,3,7.0,0.0,False,False,0.0,0.0,ok,True,False
144,3,1.0,0.0,False,False,0.0,0.0,ok,True,False
1375,3,5.0,0.0,False,False,0.0,0.0,ok,True,False
1068,3,2.0,0.0,False,False,0.0,0.0,unknown,False,False
407,3,1.0,0.0,False,False,0.0,0.0,unknown,False,False
1485,3,6.0,0.0,False,False,0.0,0.0,ok,True,False
1388,3,2.0,0.0,False,False,0.0,0.0,ok,True,False
206,3,1.0,0.0,False,False,0.0,0.0,ok,True,False
856,3,2.0,0.0,False,False,0.0,0.0,country_not_mapped,False,False
1533,3,2.0,0.0,False,False,0.0,0.0,unknown,False,False
1017,3,2.0,0.0,False,False,0.0,0.0,ok,True,False
1792,3,8.0,0.0,False,False,0.0,0.0,ok,True,False
1801,3,1.0,0.0,False,False,0.0,0.0,country_not_mapped,False,False
1722,3,15.0,0.0,False,False,0.0,0.0,ok,True,False
1221,3,3.0,0.0,False,False,0.0,0.0,unknown,False,False
1749,3,4.0,0.0,False,False,0.0,0.0,unknown,False,False
703,3,7.0,0.0,False,False,0.0,0.0,ok,True,False
1456,3,1.0,0.0,False,False,0.0,0.0,ok,True,False
1189,3,1.0,0.0,False,False,0.0,0.0,ok,True,False
1712,3,1.0,0.0,False,False,0.0,0.0,country_not_mapped,False,False
518,3,1.0,0.0,False,False,0.0,0.0,ok,True,False
1600,3,1.0,0.0,False,False,0.0,0.0,ok,True,False
1815,3,6.0,0.0,False,False,0.0,0.0,ok,True,False
1826,3,9.0,0.1111111111111111,False,False,0.0,0.0,ok,False,False
1886,3,3.0,0.0,False,False,0.0,0.0,ok,True,False
1834,3,1.0,0.0,False,False,0.0,0.0,ok,True,False
341,3,1.0,0.0,False,False,0.0,0.0,ok,True,False
1216,3,4.0,0.0,False,False,0.0,0.0,ok,True,False
86,3,5.0,0.0,False,False,0.0,0.0,ok,True,False
